Country,State,District,City,Pincode,Urban_Rural
India,Andhra Pradesh,Visakhapatnam,Ongole,114278,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,117095,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,118032,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,118575,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,119828,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,116002,Urban
India,Andhra Pradesh,Visakhapatnam,Kurnool,114055,Urban
India,Andhra Pradesh,Visakhapatnam,Kurnool,110028,Urban
India,Andhra Pradesh,Visakhapatnam,Eluru,118792,Rural
India,Andhra Pradesh,Visakhapatnam,Eluru,114612,Urban
India,Andhra Pradesh,Visakhapatnam,Eluru,117716,Rural
India,Andhra Pradesh,Visakhapatnam,Eluru,116990,Urban
India,Andhra Pradesh,Visakhapatnam,Eluru,111039,Urban
India,Andhra Pradesh,Visakhapatnam,Eluru,117864,Urban
India,Andhra Pradesh,Visakhapatnam,Kadapa,115814,Urban
India,Andhra Pradesh,Visakhapatnam,Kadapa,115088,Rural
India,Andhra Pradesh,Visakhapatnam,Kadapa,111572,Urban
India,Andhra Pradesh,Visakhapatnam,Kadapa,112294,Urban
India,Andhra Pradesh,Visakhapatnam,Kadapa,117990,Rural
India,Andhra Pradesh,Visakhapatnam,Kadapa,112793,Urban
India,Andhra Pradesh,Visakhapatnam,Kadapa,112936,Rural
India,Andhra Pradesh,Visakhapatnam,Kadapa,115111,Rural
India,Andhra Pradesh,Visakhapatnam,Kakinada,110794,Urban
India,Andhra Pradesh,Visakhapatnam,Kakinada,111714,Rural
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,116770,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,119549,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,113873,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,112506,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,118031,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,117407,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,119697,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,119271,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,112248,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,114441,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,115113,Rural
India,Andhra Pradesh,Vizianagaram,Anantapur,111246,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,112578,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,114281,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,119306,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,111174,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,117510,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,113791,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,116829,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,116335,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,116662,Urban
India,Andhra Pradesh,Vizianagaram,Vijayawada,115688,Urban
India,Andhra Pradesh,Vizianagaram,Vijayawada,119980,Urban
India,Andhra Pradesh,Vizianagaram,Vijayawada,119011,Urban
India,Andhra Pradesh,Vizianagaram,Kadapa,113306,Rural
India,Andhra Pradesh,Vizianagaram,Kadapa,111835,Rural
India,Andhra Pradesh,Vizianagaram,Kadapa,117006,Urban
India,Andhra Pradesh,Vizianagaram,Kadapa,117335,Rural
India,Andhra Pradesh,Vizianagaram,Kakinada,112564,Urban
India,Andhra Pradesh,Vizianagaram,Kakinada,119808,Rural
India,Andhra Pradesh,Vizianagaram,Kakinada,110312,Urban
India,Andhra Pradesh,Vizianagaram,Kakinada,116403,Urban
India,Andhra Pradesh,Vizianagaram,Kakinada,118987,Urban
India,Andhra Pradesh,Vizianagaram,Kakinada,114770,Urban
India,Andhra Pradesh,Vizianagaram,Visakhapatnam,118916,Urban
India,Andhra Pradesh,Vizianagaram,Visakhapatnam,119500,Urban
India,Andhra Pradesh,Vizianagaram,Visakhapatnam,115716,Rural
India,Andhra Pradesh,Vizianagaram,Visakhapatnam,117980,Urban
India,Andhra Pradesh,Vizianagaram,Eluru,112930,Rural
India,Andhra Pradesh,Vizianagaram,Eluru,115262,Urban
India,Andhra Pradesh,Vizianagaram,Eluru,112195,Rural
India,Andhra Pradesh,Vizianagaram,Eluru,111220,Urban
India,Andhra Pradesh,Vizianagaram,Eluru,113041,Urban
India,Andhra Pradesh,Vizianagaram,Guntur,116565,Rural
India,Andhra Pradesh,Vizianagaram,Guntur,116425,Rural
India,Andhra Pradesh,Vizianagaram,Guntur,113142,Urban
India,Andhra Pradesh,Vizianagaram,Guntur,118903,Urban
India,Andhra Pradesh,Vizianagaram,Kurnool,110886,Urban
India,Andhra Pradesh,Vizianagaram,Kurnool,115387,Rural
India,Andhra Pradesh,Vizianagaram,Kurnool,116270,Urban
India,Andhra Pradesh,Vizianagaram,Kurnool,110860,Rural
India,Andhra Pradesh,Vizianagaram,Kurnool,111811,Urban
India,Andhra Pradesh,Vizianagaram,Kurnool,114104,Urban
India,Andhra Pradesh,Vizianagaram,Kurnool,110254,Urban
India,Andhra Pradesh,Vizianagaram,Nellore,110087,Rural
India,Andhra Pradesh,Vizianagaram,Nellore,114350,Rural
India,Andhra Pradesh,Vizianagaram,Nellore,115072,Urban
India,Andhra Pradesh,Vizianagaram,Nellore,116360,Rural
India,Andhra Pradesh,Vizianagaram,Nellore,113952,Urban
India,Andhra Pradesh,Vizianagaram,Nellore,117678,Urban
India,Andhra Pradesh,Vizianagaram,Proddatur,117063,Urban
India,Andhra Pradesh,Vizianagaram,Proddatur,111734,Rural
India,Andhra Pradesh,Vizianagaram,Proddatur,112115,Urban
India,Andhra Pradesh,Vizianagaram,Proddatur,113002,Rural
India,Andhra Pradesh,Vizianagaram,Chittoor,110367,Rural
India,Andhra Pradesh,Vizianagaram,Chittoor,118586,Rural
India,Andhra Pradesh,Vizianagaram,Chittoor,110540,Urban
India,Andhra Pradesh,Vizianagaram,Chittoor,113743,Urban
India,Andhra Pradesh,Vizianagaram,Chittoor,112827,Urban
India,Andhra Pradesh,Vizianagaram,Chittoor,116503,Urban
India,Andhra Pradesh,Vizianagaram,Chittoor,115111,Urban
India,Andhra Pradesh,Vizianagaram,Chittoor,115430,Urban
India,Andhra Pradesh,Vizianagaram,Machilipatnam,110642,Urban
India,Andhra Pradesh,Vizianagaram,Machilipatnam,118559,Urban
India,Andhra Pradesh,Vizianagaram,Rajahmundry,115277,Urban
India,Andhra Pradesh,Vizianagaram,Rajahmundry,118375,Urban
India,Andhra Pradesh,Vizianagaram,Rajahmundry,117787,Urban
India,Andhra Pradesh,Vizianagaram,Rajahmundry,111837,Rural
India,Andhra Pradesh,Vizianagaram,Rajahmundry,115294,Rural
India,Andhra Pradesh,West Godavari,Ongole,110979,Urban
India,Andhra Pradesh,West Godavari,Ongole,118761,Rural
India,Andhra Pradesh,West Godavari,Ongole,115625,Rural
India,Andhra Pradesh,West Godavari,Ongole,118073,Rural
India,Andhra Pradesh,West Godavari,Ongole,115656,Urban
India,Andhra Pradesh,West Godavari,Ongole,118618,Rural
India,Andhra Pradesh,West Godavari,Ongole,117555,Urban
India,Andhra Pradesh,West Godavari,Ongole,110294,Urban
India,Andhra Pradesh,West Godavari,Guntur,111213,Urban
India,Andhra Pradesh,West Godavari,Guntur,118263,Rural
India,Andhra Pradesh,West Godavari,Proddatur,115940,Urban
India,Andhra Pradesh,West Godavari,Proddatur,117034,Rural
India,Andhra Pradesh,West Godavari,Proddatur,116332,Urban
India,Andhra Pradesh,West Godavari,Proddatur,111131,Urban
India,Andhra Pradesh,West Godavari,Proddatur,115608,Urban
India,Andhra Pradesh,West Godavari,Proddatur,116879,Urban
India,Andhra Pradesh,West Godavari,Proddatur,111862,Rural
India,Andhra Pradesh,West Godavari,Proddatur,111136,Rural
India,Andhra Pradesh,West Godavari,Machilipatnam,118196,Urban
India,Andhra Pradesh,West Godavari,Machilipatnam,112999,Urban
India,Andhra Pradesh,West Godavari,Machilipatnam,115783,Rural
India,Andhra Pradesh,West Godavari,Anantapur,119781,Rural
India,Andhra Pradesh,West Godavari,Anantapur,115794,Rural
India,Andhra Pradesh,West Godavari,Anantapur,114674,Urban
India,Andhra Pradesh,West Godavari,Anantapur,115882,Rural
India,Andhra Pradesh,West Godavari,Anantapur,111883,Urban
India,Andhra Pradesh,West Godavari,Anantapur,114900,Rural
India,Andhra Pradesh,West Godavari,Anantapur,113228,Urban
India,Andhra Pradesh,West Godavari,Eluru,115105,Urban
India,Andhra Pradesh,West Godavari,Eluru,117102,Rural
India,Andhra Pradesh,West Godavari,Eluru,118541,Rural
India,Andhra Pradesh,West Godavari,Eluru,110744,Rural
India,Andhra Pradesh,West Godavari,Eluru,116383,Urban
India,Andhra Pradesh,West Godavari,Eluru,119536,Urban
India,Andhra Pradesh,West Godavari,Kurnool,115025,Rural
India,Andhra Pradesh,West Godavari,Kurnool,110318,Urban
India,Andhra Pradesh,West Godavari,Kurnool,114658,Urban
India,Andhra Pradesh,West Godavari,Kurnool,118826,Urban
India,Andhra Pradesh,West Godavari,Kurnool,113582,Urban
India,Andhra Pradesh,West Godavari,Kakinada,113371,Rural
India,Andhra Pradesh,West Godavari,Kakinada,117610,Rural
India,Andhra Pradesh,West Godavari,Kakinada,114379,Urban
India,Andhra Pradesh,West Godavari,Vijayawada,111651,Urban
India,Andhra Pradesh,West Godavari,Vijayawada,112897,Urban
India,Andhra Pradesh,West Godavari,Bhimavaram,110450,Urban
India,Andhra Pradesh,West Godavari,Bhimavaram,118386,Rural
India,Andhra Pradesh,West Godavari,Bhimavaram,110027,Urban
India,Andhra Pradesh,West Godavari,Bhimavaram,112438,Rural
India,Andhra Pradesh,West Godavari,Bhimavaram,113529,Rural
India,Andhra Pradesh,West Godavari,Bhimavaram,112743,Urban
India,Andhra Pradesh,West Godavari,Nellore,111497,Urban
India,Andhra Pradesh,West Godavari,Nellore,116414,Urban
India,Andhra Pradesh,West Godavari,Nellore,117730,Rural
India,Andhra Pradesh,West Godavari,Nellore,114789,Urban
India,Andhra Pradesh,West Godavari,Nellore,111582,Urban
India,Andhra Pradesh,West Godavari,Kadapa,115287,Urban
India,Andhra Pradesh,West Godavari,Kadapa,112289,Urban
India,Andhra Pradesh,West Godavari,Kadapa,115957,Urban
India,Andhra Pradesh,West Godavari,Kadapa,115697,Urban
India,Andhra Pradesh,West Godavari,Kadapa,117245,Urban
India,Andhra Pradesh,West Godavari,Kadapa,113610,Urban
India,Andhra Pradesh,West Godavari,Rajahmundry,118138,Urban
India,Andhra Pradesh,West Godavari,Rajahmundry,114467,Urban
India,Andhra Pradesh,West Godavari,Rajahmundry,114986,Urban
India,Andhra Pradesh,West Godavari,Rajahmundry,116592,Rural
India,Andhra Pradesh,West Godavari,Rajahmundry,113921,Urban
India,Andhra Pradesh,West Godavari,Hindupur,118096,Urban
India,Andhra Pradesh,West Godavari,Hindupur,114004,Urban
India,Andhra Pradesh,YSR Kadapa,Nandyal,115306,Rural
India,Andhra Pradesh,YSR Kadapa,Nandyal,111550,Urban
India,Andhra Pradesh,YSR Kadapa,Nandyal,110308,Rural
India,Andhra Pradesh,YSR Kadapa,Nandyal,119436,Rural
India,Andhra Pradesh,YSR Kadapa,Nandyal,112509,Urban
India,Andhra Pradesh,YSR Kadapa,Nandyal,116708,Urban
India,Andhra Pradesh,YSR Kadapa,Nandyal,118648,Rural
India,Andhra Pradesh,YSR Kadapa,Nandyal,115496,Rural
India,Andhra Pradesh,YSR Kadapa,Rajahmundry,117021,Urban
India,Andhra Pradesh,YSR Kadapa,Rajahmundry,115970,Urban
India,Andhra Pradesh,YSR Kadapa,Rajahmundry,112889,Urban
India,Andhra Pradesh,YSR Kadapa,Rajahmundry,118183,Urban
India,Andhra Pradesh,YSR Kadapa,Rajahmundry,114321,Urban
India,Andhra Pradesh,YSR Kadapa,Rajahmundry,117919,Urban
India,Andhra Pradesh,YSR Kadapa,Rajahmundry,118464,Rural
India,Andhra Pradesh,YSR Kadapa,Bhimavaram,116319,Rural
India,Andhra Pradesh,YSR Kadapa,Bhimavaram,118140,Urban
India,Andhra Pradesh,YSR Kadapa,Bhimavaram,116134,Urban
India,Andhra Pradesh,YSR Kadapa,Bhimavaram,115999,Rural
India,Andhra Pradesh,YSR Kadapa,Bhimavaram,118824,Urban
India,Andhra Pradesh,YSR Kadapa,Bhimavaram,112208,Rural
India,Andhra Pradesh,YSR Kadapa,Bhimavaram,112708,Urban
India,Andhra Pradesh,YSR Kadapa,Bhimavaram,114504,Rural
India,Andhra Pradesh,YSR Kadapa,Anantapur,119889,Urban
India,Andhra Pradesh,YSR Kadapa,Anantapur,114015,Urban
India,Andhra Pradesh,YSR Kadapa,Anantapur,119557,Urban
India,Andhra Pradesh,YSR Kadapa,Anantapur,119391,Urban
India,Andhra Pradesh,YSR Kadapa,Anantapur,115991,Urban
India,Andhra Pradesh,YSR Kadapa,Vijayawada,112863,Urban
India,Andhra Pradesh,YSR Kadapa,Vijayawada,117860,Rural
India,Andhra Pradesh,YSR Kadapa,Vijayawada,116408,Urban
India,Andhra Pradesh,YSR Kadapa,Machilipatnam,111639,Rural
India,Andhra Pradesh,YSR Kadapa,Machilipatnam,112806,Rural
India,Andhra Pradesh,YSR Kadapa,Machilipatnam,111233,Urban
India,Andhra Pradesh,YSR Kadapa,Machilipatnam,112834,Urban
India,Andhra Pradesh,YSR Kadapa,Machilipatnam,111364,Urban
India,Andhra Pradesh,YSR Kadapa,Machilipatnam,110132,Urban
India,Andhra Pradesh,YSR Kadapa,Machilipatnam,119315,Urban
India,Andhra Pradesh,YSR Kadapa,Machilipatnam,112043,Urban
India,Andhra Pradesh,YSR Kadapa,Kakinada,118084,Urban
India,Andhra Pradesh,YSR Kadapa,Kakinada,118109,Rural
India,Andhra Pradesh,YSR Kadapa,Kakinada,116807,Urban
India,Andhra Pradesh,YSR Kadapa,Kakinada,115430,Urban
India,Andhra Pradesh,YSR Kadapa,Kakinada,119125,Rural
India,Andhra Pradesh,YSR Kadapa,Tenali,118405,Urban
India,Andhra Pradesh,YSR Kadapa,Tenali,114298,Urban
India,Andhra Pradesh,YSR Kadapa,Tenali,117120,Urban
India,Andhra Pradesh,YSR Kadapa,Tenali,115427,Urban
India,Andhra Pradesh,YSR Kadapa,Tenali,119037,Urban
India,Andhra Pradesh,YSR Kadapa,Tenali,119054,Urban
India,Andhra Pradesh,YSR Kadapa,Tenali,118598,Rural
India,Andhra Pradesh,YSR Kadapa,Adoni,115401,Urban
India,Andhra Pradesh,YSR Kadapa,Adoni,111918,Urban
India,Andhra Pradesh,YSR Kadapa,Adoni,113357,Urban
India,Andhra Pradesh,YSR Kadapa,Adoni,115479,Urban
India,Andhra Pradesh,YSR Kadapa,Adoni,117347,Rural
India,Andhra Pradesh,YSR Kadapa,Adoni,115912,Rural
India,Andhra Pradesh,YSR Kadapa,Adoni,114243,Urban
India,Andhra Pradesh,YSR Kadapa,Adoni,117448,Rural
India,Arunachal Pradesh,Tawang,Anini,118701,Urban
India,Arunachal Pradesh,Tawang,Anini,110482,Urban
India,Arunachal Pradesh,Tawang,Anini,114114,Urban
India,Arunachal Pradesh,Tawang,Anini,111527,Rural
India,Arunachal Pradesh,Tawang,Anini,115381,Urban
India,Arunachal Pradesh,Tawang,Anini,112173,Urban
India,Arunachal Pradesh,Tawang,Anini,113753,Urban
India,Arunachal Pradesh,Tawang,Namsai,117070,Rural
India,Arunachal Pradesh,Tawang,Namsai,110166,Urban
India,Arunachal Pradesh,Tawang,Namsai,119351,Urban
India,Arunachal Pradesh,Tawang,Namsai,115020,Urban
India,Arunachal Pradesh,Tawang,Namsai,113545,Urban
India,Arunachal Pradesh,Tawang,Namsai,114278,Urban
India,Arunachal Pradesh,Tawang,Seppa,110433,Urban
India,Arunachal Pradesh,Tawang,Seppa,116812,Urban
India,Arunachal Pradesh,Tawang,Seppa,114245,Rural
India,Arunachal Pradesh,Tawang,Roing,118961,Urban
India,Arunachal Pradesh,Tawang,Roing,116102,Rural
India,Arunachal Pradesh,Tawang,Roing,118472,Urban
India,Arunachal Pradesh,Tawang,Roing,117339,Urban
India,Arunachal Pradesh,Tawang,Roing,113565,Urban
India,Arunachal Pradesh,Tawang,Khonsa,110738,Urban
India,Arunachal Pradesh,Tawang,Khonsa,112141,Urban
India,Arunachal Pradesh,Tawang,Khonsa,114791,Urban
India,Arunachal Pradesh,Tawang,Khonsa,114402,Rural
India,Arunachal Pradesh,Tawang,Khonsa,111991,Urban
India,Arunachal Pradesh,Tawang,Itanagar,115787,Rural
India,Arunachal Pradesh,Tawang,Itanagar,116899,Rural
India,Arunachal Pradesh,Tawang,Itanagar,111508,Urban
India,Arunachal Pradesh,Tawang,Changlang,110481,Urban
India,Arunachal Pradesh,Tawang,Changlang,116193,Urban
India,Arunachal Pradesh,Tawang,Changlang,111017,Urban
India,Arunachal Pradesh,Tawang,Ziro,112295,Urban
India,Arunachal Pradesh,Tawang,Ziro,112691,Urban
India,Arunachal Pradesh,Tawang,Ziro,114320,Urban
India,Arunachal Pradesh,Tawang,Ziro,118386,Urban
India,Arunachal Pradesh,Tawang,Bomdila,119223,Urban
India,Arunachal Pradesh,Tawang,Bomdila,119350,Urban
India,Arunachal Pradesh,Tawang,Tawang,117888,Rural
India,Arunachal Pradesh,Tawang,Tawang,115987,Urban
India,Arunachal Pradesh,Tawang,Tawang,115526,Urban
India,Arunachal Pradesh,Tawang,Tawang,114915,Urban
India,Arunachal Pradesh,Tawang,Tawang,113778,Rural
India,Arunachal Pradesh,Tawang,Tawang,118632,Urban
India,Arunachal Pradesh,Tawang,Naharlagun,111621,Rural
India,Arunachal Pradesh,Tawang,Naharlagun,110094,Urban
India,Arunachal Pradesh,Tawang,Naharlagun,112741,Urban
India,Arunachal Pradesh,Tawang,Naharlagun,119525,Rural
India,Arunachal Pradesh,Tawang,Naharlagun,114104,Urban
India,Arunachal Pradesh,Tawang,Naharlagun,117211,Rural
India,Arunachal Pradesh,Tawang,Naharlagun,111375,Urban
India,Arunachal Pradesh,Tawang,Naharlagun,113900,Rural
India,Arunachal Pradesh,Tawang,Pasighat,115193,Urban
India,Arunachal Pradesh,Tawang,Pasighat,114733,Urban
India,Arunachal Pradesh,Tawang,Pasighat,117043,Urban
India,Arunachal Pradesh,Tawang,Pasighat,119350,Rural
India,Arunachal Pradesh,Tawang,Pasighat,116475,Urban
India,Arunachal Pradesh,Tawang,Pasighat,116463,Urban
India,Arunachal Pradesh,West Kameng,Ziro,116771,Urban
India,Arunachal Pradesh,West Kameng,Ziro,111874,Rural
India,Arunachal Pradesh,West Kameng,Ziro,119236,Rural
India,Arunachal Pradesh,West Kameng,Itanagar,111090,Urban
India,Arunachal Pradesh,West Kameng,Itanagar,119391,Rural
India,Arunachal Pradesh,West Kameng,Khonsa,117893,Urban
India,Arunachal Pradesh,West Kameng,Khonsa,118048,Urban
India,Arunachal Pradesh,West Kameng,Khonsa,117311,Rural
India,Arunachal Pradesh,West Kameng,Khonsa,111927,Urban
India,Arunachal Pradesh,West Kameng,Khonsa,119968,Urban
India,Arunachal Pradesh,West Kameng,Khonsa,115734,Rural
India,Arunachal Pradesh,West Kameng,Khonsa,117448,Urban
India,Arunachal Pradesh,West Kameng,Anini,114493,Urban
India,Arunachal Pradesh,West Kameng,Anini,113249,Urban
India,Arunachal Pradesh,West Kameng,Anini,114888,Urban
India,Arunachal Pradesh,West Kameng,Anini,110430,Urban
India,Arunachal Pradesh,West Kameng,Changlang,118841,Urban
India,Arunachal Pradesh,West Kameng,Changlang,115692,Urban
India,Arunachal Pradesh,East Kameng,Bomdila,118735,Urban
India,Arunachal Pradesh,East Kameng,Bomdila,115074,Rural
India,Arunachal Pradesh,East Kameng,Bomdila,112614,Urban
India,Arunachal Pradesh,East Kameng,Bomdila,113660,Urban
India,Arunachal Pradesh,East Kameng,Seppa,112693,Urban
India,Arunachal Pradesh,East Kameng,Seppa,113564,Rural
India,Arunachal Pradesh,East Kameng,Seppa,110290,Urban
India,Arunachal Pradesh,East Kameng,Seppa,115983,Rural
India,Arunachal Pradesh,East Kameng,Seppa,117377,Rural
India,Arunachal Pradesh,East Kameng,Seppa,112493,Rural
India,Arunachal Pradesh,East Kameng,Pasighat,114998,Urban
India,Arunachal Pradesh,East Kameng,Pasighat,114458,Rural
India,Arunachal Pradesh,East Kameng,Pasighat,115983,Urban
India,Arunachal Pradesh,East Kameng,Pasighat,119336,Urban
India,Arunachal Pradesh,East Kameng,Ziro,117426,Rural
India,Arunachal Pradesh,East Kameng,Ziro,119146,Urban
India,Arunachal Pradesh,East Kameng,Ziro,112686,Rural
India,Arunachal Pradesh,East Kameng,Ziro,112045,Rural
India,Arunachal Pradesh,East Kameng,Tawang,116530,Urban
India,Arunachal Pradesh,East Kameng,Tawang,111280,Rural
India,Arunachal Pradesh,East Kameng,Namsai,117669,Urban
India,Arunachal Pradesh,East Kameng,Namsai,119700,Urban
India,Arunachal Pradesh,East Kameng,Changlang,110477,Urban
India,Arunachal Pradesh,East Kameng,Changlang,118816,Urban
India,Arunachal Pradesh,East Kameng,Daporijo,119177,Rural
India,Arunachal Pradesh,East Kameng,Daporijo,115982,Urban
India,Arunachal Pradesh,East Kameng,Daporijo,112004,Rural
India,Arunachal Pradesh,East Kameng,Daporijo,118070,Urban
India,Arunachal Pradesh,East Kameng,Roing,116922,Rural
India,Arunachal Pradesh,East Kameng,Roing,117172,Rural
India,Arunachal Pradesh,East Kameng,Roing,117263,Urban
India,Arunachal Pradesh,East Kameng,Roing,116698,Urban
India,Arunachal Pradesh,East Kameng,Roing,116523,Urban
India,Arunachal Pradesh,East Kameng,Roing,111616,Rural
India,Arunachal Pradesh,East Kameng,Anini,119060,Urban
India,Arunachal Pradesh,East Kameng,Anini,111614,Rural
India,Arunachal Pradesh,East Kameng,Anini,115528,Urban
India,Arunachal Pradesh,East Kameng,Anini,119370,Rural
India,Arunachal Pradesh,East Kameng,Anini,110720,Urban
India,Arunachal Pradesh,East Kameng,Anini,118998,Urban
India,Arunachal Pradesh,East Kameng,Anini,119924,Urban
India,Arunachal Pradesh,East Kameng,Itanagar,117016,Urban
India,Arunachal Pradesh,East Kameng,Itanagar,110605,Rural
India,Arunachal Pradesh,East Kameng,Itanagar,111391,Rural
India,Arunachal Pradesh,East Kameng,Itanagar,111394,Urban
India,Arunachal Pradesh,East Kameng,Itanagar,112446,Rural
India,Arunachal Pradesh,East Kameng,Itanagar,116326,Urban
India,Arunachal Pradesh,East Kameng,Itanagar,118282,Rural
India,Arunachal Pradesh,East Kameng,Naharlagun,113423,Urban
India,Arunachal Pradesh,East Kameng,Naharlagun,114989,Urban
India,Arunachal Pradesh,East Kameng,Naharlagun,117133,Rural
India,Arunachal Pradesh,East Kameng,Naharlagun,116717,Urban
India,Arunachal Pradesh,East Kameng,Khonsa,115256,Urban
India,Arunachal Pradesh,East Kameng,Khonsa,112812,Rural
India,Arunachal Pradesh,East Kameng,Tezu,113002,Rural
India,Arunachal Pradesh,East Kameng,Tezu,110272,Urban
India,Arunachal Pradesh,East Kameng,Tezu,110924,Rural
India,Arunachal Pradesh,East Kameng,Tezu,119178,Urban
India,Arunachal Pradesh,East Kameng,Along,111493,Urban
India,Arunachal Pradesh,East Kameng,Along,115084,Urban
India,Arunachal Pradesh,Papum Pare,Pasighat,111877,Urban
India,Arunachal Pradesh,Papum Pare,Pasighat,114993,Urban
India,Arunachal Pradesh,Papum Pare,Pasighat,110505,Rural
India,Arunachal Pradesh,Papum Pare,Pasighat,112737,Urban
India,Arunachal Pradesh,Papum Pare,Pasighat,112966,Urban
India,Arunachal Pradesh,Papum Pare,Khonsa,118477,Urban
India,Arunachal Pradesh,Papum Pare,Khonsa,115750,Urban
India,Arunachal Pradesh,Papum Pare,Along,111132,Urban
India,Arunachal Pradesh,Papum Pare,Along,114801,Urban
India,Arunachal Pradesh,Papum Pare,Along,110967,Rural
India,Arunachal Pradesh,Papum Pare,Along,113915,Urban
India,Arunachal Pradesh,Papum Pare,Along,115849,Rural
India,Arunachal Pradesh,Papum Pare,Along,114520,Urban
India,Arunachal Pradesh,Papum Pare,Along,112969,Urban
India,Arunachal Pradesh,Papum Pare,Changlang,111108,Urban
India,Arunachal Pradesh,Papum Pare,Changlang,111563,Rural
India,Arunachal Pradesh,Papum Pare,Changlang,117928,Urban
India,Arunachal Pradesh,Papum Pare,Bomdila,112230,Urban
India,Arunachal Pradesh,Papum Pare,Bomdila,111775,Urban
India,Arunachal Pradesh,Papum Pare,Tezu,112282,Urban
India,Arunachal Pradesh,Papum Pare,Tezu,115250,Urban
