Country,State,District,City,Area,Pincode,Property_Type,Avg_Price_Per_SqFt_INR,Urban_Rural
India,Andhra Pradesh,Prakasam,Nandyal,Netaji Nagar,118445,Independent House,10148,Urban
India,Andhra Pradesh,Prakasam,Nandyal,Indira Nagar,110318,Villa,5580,Urban
India,Andhra Pradesh,Prakasam,Nandyal,Rajiv Nagar,116772,Plot,8816,Urban
India,Andhra Pradesh,Prakasam,Chittoor,Sardar Puram,116721,Plot,2284,Rural
India,Andhra Pradesh,Prakasam,Chittoor,Lal Bahadur Colony,118829,Apartment,2930,Rural
India,Andhra Pradesh,Prakasam,Chittoor,Jawaharlal Layout,112362,Independent House,10459,Urban
India,Andhra Pradesh,Prakasam,Chittoor,Tilak Nagar,114796,Apartment,8115,Urban
India,Andhra Pradesh,Prakasam,Chittoor,Vivekananda Colony,111662,Duplex,11865,Urban
India,Andhra Pradesh,Prakasam,Chittoor,Tagore Town,117901,Independent House,4656,Urban
India,Andhra Pradesh,Prakasam,Chittoor,Patel Nagar,116265,Independent House,4451,Urban
India,Andhra Pradesh,Prakasam,Chittoor,Shastri Nagar,112001,Independent House,5090,Urban
India,Andhra Pradesh,Prakasam,Vijayawada,Azad Nagar,111099,Villa,3588,Rural
India,Andhra Pradesh,Prakasam,Vijayawada,Bose Road,114834,Independent House,10387,Urban
India,Andhra Pradesh,Prakasam,Vijayawada,Ram Nagar,119246,Villa,9386,Urban
India,Andhra Pradesh,Prakasam,Vijayawada,Krishna Colony,116251,Villa,3157,Rural
India,Andhra Pradesh,Prakasam,Vijayawada,Shiva Nagar,112383,Plot,6790,Urban
India,Andhra Pradesh,Nellore,Kakinada,Vishnu Layout,115380,Apartment,8389,Urban
India,Andhra Pradesh,Nellore,Kakinada,Lakshmi Nagar,110794,Plot,5491,Urban
India,Andhra Pradesh,Nellore,Kadapa,Saraswati Puram,118924,Villa,11615,Urban
India,Andhra Pradesh,Nellore,Kadapa,Durga Colony,112637,Villa,5162,Urban
India,Andhra Pradesh,Nellore,Kadapa,Hanuman Street,119970,Villa,10849,Urban
India,Andhra Pradesh,Nellore,Kadapa,Ganesh Nagar,118078,Plot,3378,Rural
India,Andhra Pradesh,Nellore,Kadapa,Kali Bari,117789,Villa,7945,Urban
India,Andhra Pradesh,Nellore,Kadapa,Temple Road,111989,Apartment,6939,Urban
India,Andhra Pradesh,Nellore,Vijayawada,Church Street,116371,Villa,4272,Urban
India,Andhra Pradesh,Nellore,Vijayawada,Mosque Road,115426,Duplex,9995,Urban
India,Andhra Pradesh,Nellore,Hindupur,Gurudwara Area,118018,Duplex,3169,Rural
India,Andhra Pradesh,Nellore,Hindupur,MG Road,114663,Independent House,6926,Urban
India,Andhra Pradesh,Nellore,Hindupur,Main Road,110955,Duplex,1924,Rural
India,Andhra Pradesh,Nellore,Tenali,Station Road,113143,Plot,9262,Urban
India,Andhra Pradesh,Nellore,Tenali,Bypass Road,110995,Duplex,11200,Urban
India,Andhra Pradesh,Nellore,Tenali,Ring Road,118599,Duplex,3427,Rural
India,Andhra Pradesh,Nellore,Tirupati,Market Area,114538,Duplex,6403,Urban
India,Andhra Pradesh,Nellore,Tirupati,Commercial Street,116940,Independent House,5510,Urban
India,Andhra Pradesh,Nellore,Tirupati,Shopping Complex,114607,Duplex,2440,Rural
India,Andhra Pradesh,Nellore,Tirupati,Trade Centre,110746,Plot,11533,Urban
India,Andhra Pradesh,Nellore,Tirupati,Sadar Bazar,110268,Apartment,10709,Urban
India,Andhra Pradesh,Nellore,Ongole,Bara Bazar,116503,Villa,10853,Urban
India,Andhra Pradesh,Nellore,Ongole,Kirana Market,113467,Plot,7206,Urban
India,Andhra Pradesh,Nellore,Ongole,Mandi Area,117214,Villa,6915,Urban
India,Andhra Pradesh,Nellore,Ongole,Bus Stand,114081,Duplex,1992,Rural
India,Andhra Pradesh,Nellore,Ongole,East Extension,113230,Plot,2025,Rural
India,Andhra Pradesh,Nellore,Kurnool,West Extension,114816,Plot,7841,Urban
India,Andhra Pradesh,Nellore,Kurnool,North Colony,115026,Independent House,2387,Rural
India,Andhra Pradesh,Nellore,Kurnool,South Area,111854,Independent House,11535,Urban
India,Andhra Pradesh,Nellore,Kurnool,Central Zone,118065,Villa,2204,Rural
India,Andhra Pradesh,Nellore,Kurnool,Inner Circle,114763,Villa,2195,Rural
India,Andhra Pradesh,Nellore,Kurnool,Outer Ring,112426,Apartment,1900,Rural
India,Andhra Pradesh,Nellore,Kurnool,Upper Road,111078,Duplex,10052,Urban
India,Andhra Pradesh,Nellore,Rajahmundry,Lower Market,116384,Duplex,9086,Urban
India,Andhra Pradesh,Nellore,Rajahmundry,Park Road,117461,Duplex,5706,Urban
India,Andhra Pradesh,Nellore,Rajahmundry,Garden Colony,111102,Apartment,2308,Rural
India,Andhra Pradesh,Nellore,Chittoor,Lake View,112800,Plot,7632,Urban
India,Andhra Pradesh,Nellore,Chittoor,Hill View,119188,Villa,4931,Urban
India,Andhra Pradesh,Nellore,Chittoor,River Side,117730,Apartment,10417,Urban
India,Andhra Pradesh,Nellore,Chittoor,Fort Area,114011,Duplex,2675,Rural
India,Andhra Pradesh,Nellore,Chittoor,Palace Road,116089,Villa,3947,Rural
India,Andhra Pradesh,Nellore,Chittoor,Stadium Road,119294,Villa,6073,Urban
India,Andhra Pradesh,Nellore,Chittoor,Hospital Road,119097,Villa,8285,Urban
India,Andhra Pradesh,Nellore,Proddatur,University Road,113397,Apartment,7415,Urban
India,Andhra Pradesh,Nellore,Proddatur,Airport Road,119484,Villa,10308,Urban
India,Andhra Pradesh,Nellore,Proddatur,IT Park,116641,Plot,2672,Rural
India,Andhra Pradesh,Nellore,Proddatur,Industrial Area,118590,Apartment,9058,Urban
India,Andhra Pradesh,Nellore,Proddatur,Tech Zone,112194,Plot,11713,Urban
India,Andhra Pradesh,Nellore,Proddatur,Business District,111377,Plot,6310,Urban
India,Andhra Pradesh,Nellore,Proddatur,Green Park,110585,Duplex,11214,Urban
India,Andhra Pradesh,Nellore,Proddatur,Flora Valley,113909,Independent House,6343,Urban
India,Andhra Pradesh,Nellore,Guntur,Sunrise Colony,117846,Apartment,1996,Rural
India,Andhra Pradesh,Nellore,Guntur,Sunset Avenue,114768,Independent House,6399,Urban
India,Andhra Pradesh,Nellore,Guntur,Valley View,110171,Plot,10938,Urban
India,Andhra Pradesh,Nellore,Guntur,Highland,114982,Plot,9110,Urban
India,Andhra Pradesh,Nellore,Guntur,Meadows,113547,Villa,6803,Urban
India,Andhra Pradesh,Nellore,Guntur,Paradise Colony,118695,Plot,2578,Rural
India,Andhra Pradesh,Nellore,Eluru,Silver Oak,117978,Plot,3169,Rural
India,Andhra Pradesh,Nellore,Eluru,Golden Avenue,111160,Plot,8075,Urban
India,Andhra Pradesh,Nellore,Eluru,Ashok Nagar,110883,Apartment,2693,Rural
India,Andhra Pradesh,Nellore,Eluru,Anand Vihar,118250,Duplex,3750,Rural
India,Andhra Pradesh,Nellore,Eluru,Amar Colony,110470,Duplex,8461,Urban
India,Andhra Pradesh,Nellore,Eluru,Arjun Nagar,110957,Independent House,4224,Urban
India,Andhra Pradesh,Nellore,Eluru,Balaji Layout,114073,Plot,10897,Urban
India,Andhra Pradesh,Nellore,Nellore,Bharat Nagar,115159,Duplex,6476,Urban
India,Andhra Pradesh,Nellore,Nellore,Chanakya Puri,117098,Duplex,10967,Urban
India,Andhra Pradesh,Nellore,Nellore,Dayal Colony,114532,Plot,7397,Urban
India,Andhra Pradesh,Nellore,Nellore,Gautam Nagar,116740,Independent House,4023,Urban
India,Andhra Pradesh,Nellore,Nellore,Hari Nagar,110086,Villa,3641,Rural
India,Andhra Pradesh,Nellore,Machilipatnam,Jain Colony,111991,Independent House,7226,Urban
India,Andhra Pradesh,Nellore,Machilipatnam,Kiran Vihar,116418,Independent House,10692,Urban
India,Andhra Pradesh,Nellore,Machilipatnam,Laxman Nagar,119715,Duplex,3619,Rural
India,Andhra Pradesh,Srikakulam,Eluru,Moti Nagar,119534,Independent House,3516,Rural
India,Andhra Pradesh,Srikakulam,Eluru,Nirman Vihar,119609,Duplex,1864,Rural
India,Andhra Pradesh,Srikakulam,Eluru,Om Nagar,111328,Independent House,8771,Urban
India,Andhra Pradesh,Srikakulam,Eluru,Paschim Vihar,110004,Villa,5559,Urban
India,Andhra Pradesh,Srikakulam,Eluru,Purva Colony,111135,Duplex,11470,Urban
India,Andhra Pradesh,Srikakulam,Eluru,Raghav Layout,114086,Duplex,8067,Urban
India,Andhra Pradesh,Srikakulam,Kakinada,Satya Nagar,114413,Independent House,9525,Urban
India,Andhra Pradesh,Srikakulam,Kakinada,Uday Park,115612,Independent House,9532,Urban
India,Andhra Pradesh,Srikakulam,Kakinada,Vijay Nagar,116861,Duplex,5157,Urban
India,Andhra Pradesh,Srikakulam,Kakinada,Yogi Colony,110422,Independent House,3281,Rural
India,Andhra Pradesh,Srikakulam,Kakinada,Prakash Nagar,116798,Plot,11529,Urban
India,Andhra Pradesh,Srikakulam,Kakinada,Shanti Nagar,110885,Villa,4318,Urban
India,Andhra Pradesh,Srikakulam,Tenali,Keshav Nagar,110971,Plot,4577,Urban
India,Andhra Pradesh,Srikakulam,Tenali,Mahavir Nagar,114956,Plot,4185,Urban
India,Andhra Pradesh,Srikakulam,Nandyal,Radha Krishna Colony,115959,Apartment,10877,Urban
India,Andhra Pradesh,Srikakulam,Nandyal,Shankar Nagar,119751,Apartment,9423,Urban
India,Andhra Pradesh,Srikakulam,Nandyal,Srinivasa Layout,113941,Apartment,3849,Rural
India,Andhra Pradesh,Srikakulam,Nandyal,Vasant Vihar,118900,Apartment,6797,Urban
India,Andhra Pradesh,Srikakulam,Nandyal,Chandra Layout,116855,Duplex,5858,Urban
India,Andhra Pradesh,Srikakulam,Nandyal,Surya Nagar,114204,Villa,8549,Urban
India,Andhra Pradesh,Srikakulam,Machilipatnam,Prabhat Colony,117495,Villa,7559,Urban
India,Andhra Pradesh,Srikakulam,Machilipatnam,Usha Nagar,119043,Apartment,8375,Urban
India,Andhra Pradesh,Srikakulam,Machilipatnam,Ravi Shankar Nagar,113567,Plot,6556,Urban
India,Andhra Pradesh,Visakhapatnam,Machilipatnam,Sai Nagar,112056,Duplex,9146,Urban
India,Andhra Pradesh,Visakhapatnam,Machilipatnam,Satya Nagar,118918,Plot,2768,Rural
India,Andhra Pradesh,Visakhapatnam,Machilipatnam,Vijay Nagar,110847,Independent House,10682,Urban
India,Andhra Pradesh,Visakhapatnam,Machilipatnam,Model Town,116766,Villa,2888,Rural
India,Andhra Pradesh,Visakhapatnam,Anantapur,Metropolitan Area,115563,Duplex,6945,Urban
India,Andhra Pradesh,Visakhapatnam,Anantapur,Sardar Puram,115116,Duplex,10756,Urban
India,Andhra Pradesh,Visakhapatnam,Anantapur,Sadar Bazar,113383,Independent House,9107,Urban
India,Andhra Pradesh,Visakhapatnam,Tenali,Jama Masjid Road,118472,Independent House,3782,Rural
India,Andhra Pradesh,Visakhapatnam,Tenali,Netaji Colony,113339,Apartment,3735,Rural
India,Andhra Pradesh,Visakhapatnam,Proddatur,Upper Colony,114020,Plot,9806,Urban
India,Andhra Pradesh,Visakhapatnam,Proddatur,Airport Road,112499,Villa,8941,Urban
India,Andhra Pradesh,Visakhapatnam,Nandyal,Jasmine Park,112755,Plot,4510,Urban
India,Andhra Pradesh,Visakhapatnam,Nandyal,Sutar Colony,118863,Apartment,3824,Rural
India,Andhra Pradesh,Visakhapatnam,Chittoor,Malviya Nagar,119724,Plot,4818,Urban
India,Andhra Pradesh,Visakhapatnam,Chittoor,Balaji Colony,112762,Apartment,8435,Urban
India,Andhra Pradesh,Visakhapatnam,Chittoor,Bazaar Road,115191,Apartment,6827,Urban
India,Andhra Pradesh,Visakhapatnam,Chittoor,Advocates Colony,114429,Duplex,9518,Urban
India,Andhra Pradesh,Visakhapatnam,Chittoor,Chaura Rasta,113370,Apartment,11976,Urban
India,Andhra Pradesh,Visakhapatnam,Chittoor,Industrial Area,115111,Apartment,5968,Urban
India,Andhra Pradesh,Visakhapatnam,Hindupur,Vivekananda Colony,114184,Independent House,2329,Rural
India,Andhra Pradesh,Visakhapatnam,Hindupur,Doctors Colony,110980,Duplex,10287,Urban
India,Andhra Pradesh,Visakhapatnam,Adoni,Port Area,111132,Apartment,1759,Rural
India,Andhra Pradesh,Visakhapatnam,Adoni,Railway Road,114061,Duplex,2588,Rural
India,Andhra Pradesh,Visakhapatnam,Adoni,Baoli Colony,112415,Independent House,6590,Urban
India,Andhra Pradesh,Visakhapatnam,Adoni,Teen Murti,115732,Duplex,7845,Urban
India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Meadows,110831,Villa,7815,Urban
India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,South Area,113351,Plot,7954,Urban
India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Bypass Road,112438,Apartment,11129,Urban
India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mall Road,119749,Independent House,6165,Urban
India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Hostel Area,119050,Plot,3820,Rural
India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Saraswati Colony,116103,Apartment,5109,Urban
India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Nandanvan,114709,Villa,8291,Urban
India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Vidya Nagar,113017,Villa,2545,Rural
India,Andhra Pradesh,Visakhapatnam,Ongole,New Town,115628,Plot,9457,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,Rajaji Nagar,114278,Plot,6843,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,Tech Zone,117095,Villa,10303,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,Laxman Nagar,118032,Plot,6272,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,Galli,118575,Independent House,6172,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,Valley View,119828,Duplex,8386,Urban
India,Andhra Pradesh,Visakhapatnam,Ongole,Canal Road,116002,Apartment,5685,Urban
India,Andhra Pradesh,Visakhapatnam,Kurnool,Teachers Colony,114055,Apartment,11903,Urban
India,Andhra Pradesh,Visakhapatnam,Kurnool,Greater Kailash,110028,Apartment,10630,Urban
India,Andhra Pradesh,Visakhapatnam,Eluru,Sarojini Nagar,118792,Independent House,3724,Rural
India,Andhra Pradesh,Visakhapatnam,Eluru,Upvan,114612,Duplex,8662,Urban
India,Andhra Pradesh,Visakhapatnam,Eluru,Teen Colony,117716,Independent House,3593,Rural
India,Andhra Pradesh,Visakhapatnam,Eluru,Pushpak Nagar,116990,Villa,8639,Urban
India,Andhra Pradesh,Visakhapatnam,Eluru,Commercial Street,111039,Duplex,9885,Urban
India,Andhra Pradesh,Visakhapatnam,Eluru,Institute Road,117864,Duplex,9393,Urban
India,Andhra Pradesh,Visakhapatnam,Kadapa,Chhe Road,115814,Plot,10206,Urban
India,Andhra Pradesh,Visakhapatnam,Kadapa,Gymkhana,115088,Plot,2408,Rural
India,Andhra Pradesh,Visakhapatnam,Kadapa,Albert Road,111572,Duplex,8461,Urban
India,Andhra Pradesh,Visakhapatnam,Kadapa,Anna Nagar,112294,Duplex,9157,Urban
India,Andhra Pradesh,Visakhapatnam,Kadapa,Temple Road,117990,Independent House,3387,Rural
India,Andhra Pradesh,Visakhapatnam,Kadapa,Officers Colony,112793,Independent House,10059,Urban
India,Andhra Pradesh,Visakhapatnam,Kadapa,Vasant Vihar,112936,Independent House,3950,Rural
India,Andhra Pradesh,Visakhapatnam,Kadapa,Jawaharlal Layout,115111,Independent House,1594,Rural
India,Andhra Pradesh,Visakhapatnam,Kakinada,Crossroads,110794,Plot,8402,Urban
India,Andhra Pradesh,Visakhapatnam,Kakinada,Okhla,111714,Villa,3942,Rural
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,MG Road,116770,Plot,5180,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,Palm Grove,119549,Independent House,7902,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,Ek Nagar,113873,Independent House,11580,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,Kiran Vihar,112506,Duplex,5458,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,Kalkaji,118031,Duplex,8945,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,Rajiv Nagar,117407,Independent House,6384,Urban
India,Andhra Pradesh,Visakhapatnam,Rajahmundry,Nehru Place,119697,Plot,10481,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,Garden Colony,119271,Plot,7133,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,Ravi Nagar,112248,Duplex,5870,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,City Centre,114441,Duplex,4535,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,Nirman Vihar,115113,Plot,3214,Rural
India,Andhra Pradesh,Vizianagaram,Anantapur,Panchavati,111246,Independent House,9100,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,Chowk,112578,Plot,6125,Urban
India,Andhra Pradesh,Vizianagaram,Anantapur,Lakshmi Nagar,114281,Duplex,11547,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,Police Colony,119306,Villa,9613,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,Dargah Road,111174,Duplex,10981,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,Kalkaji Extension,117510,Villa,4487,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,Landmark Colony,113791,Plot,6752,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,Tulip Avenue,116829,Independent House,9293,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,Mohalla,116335,Apartment,6282,Urban
India,Andhra Pradesh,Vizianagaram,Ongole,East Extension,116662,Villa,8621,Urban
India,Andhra Pradesh,Vizianagaram,Vijayawada,Haveli Area,115688,Independent House,11547,Urban
India,Andhra Pradesh,Vizianagaram,Vijayawada,Purva Colony,119980,Villa,4596,Urban
India,Andhra Pradesh,Vizianagaram,Vijayawada,Theater Street,119011,Duplex,5903,Urban
India,Andhra Pradesh,Vizianagaram,Kadapa,Hill View,113306,Apartment,2982,Rural
India,Andhra Pradesh,Vizianagaram,Kadapa,Valley Road,111835,Apartment,2544,Rural
India,Andhra Pradesh,Vizianagaram,Kadapa,Mali Colony,117006,Duplex,8559,Urban
India,Andhra Pradesh,Vizianagaram,Kadapa,Business District,117335,Independent House,3660,Rural
India,Andhra Pradesh,Vizianagaram,Kakinada,Elite Colony,112564,Duplex,11305,Urban
India,Andhra Pradesh,Vizianagaram,Kakinada,Krishi Colony,119808,Villa,2533,Rural
India,Andhra Pradesh,Vizianagaram,Kakinada,DDA Colony,110312,Villa,9903,Urban
India,Andhra Pradesh,Vizianagaram,Kakinada,Math Area,116403,Villa,11830,Urban
India,Andhra Pradesh,Vizianagaram,Kakinada,Krishna Colony,118987,Plot,9289,Urban
India,Andhra Pradesh,Vizianagaram,Kakinada,Kuan Road,114770,Apartment,4407,Urban
India,Andhra Pradesh,Vizianagaram,Visakhapatnam,Gandhi Nagar,118916,Villa,6269,Urban
India,Andhra Pradesh,Vizianagaram,Visakhapatnam,Club Road,119500,Plot,6150,Urban
India,Andhra Pradesh,Vizianagaram,Visakhapatnam,Pura,115716,Plot,2920,Rural
India,Andhra Pradesh,Vizianagaram,Visakhapatnam,Inner Circle,117980,Plot,8833,Urban
India,Andhra Pradesh,Vizianagaram,Eluru,Laxmi Bai Nagar,112930,Duplex,3239,Rural
India,Andhra Pradesh,Vizianagaram,Eluru,Kunj,115262,Independent House,10435,Urban
India,Andhra Pradesh,Vizianagaram,Eluru,Van,112195,Plot,1579,Rural
India,Andhra Pradesh,Vizianagaram,Eluru,Bridge Area,111220,Independent House,8005,Urban
India,Andhra Pradesh,Vizianagaram,Eluru,Basti,113041,Duplex,11435,Urban
India,Andhra Pradesh,Vizianagaram,Guntur,Gautam Nagar,116565,Plot,2832,Rural
India,Andhra Pradesh,Vizianagaram,Guntur,Lotus Colony,116425,Apartment,2963,Rural
India,Andhra Pradesh,Vizianagaram,Guntur,Saat Number,113142,Duplex,8798,Urban
India,Andhra Pradesh,Vizianagaram,Guntur,Aath Bazaar,118903,Apartment,10646,Urban
India,Andhra Pradesh,Vizianagaram,Kurnool,Paradise Colony,110886,Independent House,4179,Urban
India,Andhra Pradesh,Vizianagaram,Kurnool,Lajpat Nagar,115387,Plot,1849,Rural
India,Andhra Pradesh,Vizianagaram,Kurnool,Court Road,116270,Plot,4058,Urban
India,Andhra Pradesh,Vizianagaram,Kurnool,Seaface,110860,Independent House,2229,Rural
India,Andhra Pradesh,Vizianagaram,Kurnool,Vishnu Puram,111811,Duplex,6959,Urban
India,Andhra Pradesh,Vizianagaram,Kurnool,Green Park,114104,Villa,11948,Urban
India,Andhra Pradesh,Vizianagaram,Kurnool,Vaishali,110254,Apartment,4600,Urban
India,Andhra Pradesh,Vizianagaram,Nellore,Radha Krishna Colony,110087,Apartment,2995,Rural
India,Andhra Pradesh,Vizianagaram,Nellore,Indira Nagar,114350,Independent House,3016,Rural
India,Andhra Pradesh,Vizianagaram,Nellore,Gramin Colony,115072,Independent House,7772,Urban
India,Andhra Pradesh,Vizianagaram,Nellore,Park Road,116360,Apartment,1970,Rural
India,Andhra Pradesh,Vizianagaram,Nellore,Ring Road,113952,Plot,4626,Urban
India,Andhra Pradesh,Vizianagaram,Nellore,Jain Colony,117678,Apartment,11777,Urban
India,Andhra Pradesh,Vizianagaram,Proddatur,Campus Road,117063,Independent House,8097,Urban
India,Andhra Pradesh,Vizianagaram,Proddatur,Sarita Vihar,111734,Apartment,3178,Rural
India,Andhra Pradesh,Vizianagaram,Proddatur,Panch Rasta Area,112115,Plot,4281,Urban
India,Andhra Pradesh,Vizianagaram,Proddatur,Bus Stand Area,113002,Duplex,2130,Rural
India,Andhra Pradesh,Vizianagaram,Chittoor,Yogi Colony,110367,Independent House,3574,Rural
India,Andhra Pradesh,Vizianagaram,Chittoor,Stadium Road,118586,Independent House,2717,Rural
India,Andhra Pradesh,Vizianagaram,Chittoor,Lohiya Nagar,110540,Duplex,10134,Urban
India,Andhra Pradesh,Vizianagaram,Chittoor,Shanti Nagar,113743,Apartment,11974,Urban
India,Andhra Pradesh,Vizianagaram,Chittoor,Auto Stand,112827,Apartment,8799,Urban
India,Andhra Pradesh,Vizianagaram,Chittoor,Khan Market,116503,Independent House,6504,Urban
India,Andhra Pradesh,Vizianagaram,Chittoor,Do Pura,115111,Independent House,6448,Urban
India,Andhra Pradesh,Vizianagaram,Chittoor,Mahavir Nagar,115430,Duplex,7359,Urban
India,Andhra Pradesh,Vizianagaram,Machilipatnam,Journalists Colony,110642,Apartment,6659,Urban
India,Andhra Pradesh,Vizianagaram,Machilipatnam,Defence Colony,118559,Duplex,9361,Urban
India,Andhra Pradesh,Vizianagaram,Rajahmundry,Char Bagh,115277,Plot,6892,Urban
India,Andhra Pradesh,Vizianagaram,Rajahmundry,Bara Bazar,118375,Plot,10582,Urban
India,Andhra Pradesh,Vizianagaram,Rajahmundry,South Extension,117787,Duplex,10593,Urban
India,Andhra Pradesh,Vizianagaram,Rajahmundry,Secretariat Road,111837,Villa,1888,Rural
India,Andhra Pradesh,Vizianagaram,Rajahmundry,Saat Rasta,115294,Plot,3471,Rural
India,Andhra Pradesh,West Godavari,Ongole,Paltan Bazaar,110979,Villa,8181,Urban
India,Andhra Pradesh,West Godavari,Ongole,Crystal Garden,118761,Independent House,1587,Rural
India,Andhra Pradesh,West Godavari,Ongole,Usha Nagar,115625,Independent House,3405,Rural
India,Andhra Pradesh,West Godavari,Ongole,Highland Park,118073,Apartment,3945,Rural
India,Andhra Pradesh,West Godavari,Ongole,East Avenue,115656,Duplex,4087,Urban
India,Andhra Pradesh,West Godavari,Ongole,Civil Lines,118618,Plot,2068,Rural
India,Andhra Pradesh,West Godavari,Ongole,East Park,117555,Apartment,10614,Urban
India,Andhra Pradesh,West Godavari,Ongole,East Extension,110294,Plot,9150,Urban
